Permutation,Subject,SegDur,Accuracy
1,1,30,0.00631618519030466
2,1,30,0.00835645094798398
3,1,30,0.00538834139683212
4,1,30,0.0101767516948889
5,1,30,0.00486740049803732
6,1,30,0.00647449022093101
7,1,30,0.00308447519705846
8,1,30,0.00593944055388079
9,1,30,0.00612479847842263
10,1,30,0.00882009226912527
11,1,30,0.0106046703481607
12,1,30,0.00669325783136733
13,1,30,0.00571081925432031
14,1,30,0.0068636064178666
15,1,30,0.00894416723089161
16,1,30,0.00807449530342649
17,1,30,0.00676778219644558
18,1,30,0.00805266314282254
19,1,30,0.0089575947258661
20,1,30,0.004859889431346
21,1,30,0.00488045579942817
22,1,30,0.00701386011854971
23,1,30,0.0108734942954031
24,1,30,0.00428429726715734
25,1,30,0.00829917361891145
26,1,30,0.00719857404802895
27,1,30,0.0100890979822907
28,1,30,0.00895397360895111
29,1,30,0.00323686229851442
30,1,30,0.0086425094467331
31,1,30,0.00876853385986504
32,1,30,0.00834097148229825
33,1,30,0.00843811397453901
34,1,30,0.0109768409680008
35,1,30,0.007061894798102
36,1,30,0.0119116684557304
37,1,30,0.0143300072546831
38,1,30,0.0103552279776929
39,1,30,0.0061905932560185
40,1,30,0.00509393360038216
41,1,30,0.00447438290509428
42,1,30,0.00733452027768401
43,1,30,0.00834684764510509
44,1,30,0.0043908780618821
45,1,30,0.00628719208570384
46,1,30,0.00247480652012584
47,1,30,0.00598422840031644
48,1,30,0.00363984532399599
49,1,30,0.00926777399112561
50,1,30,0.00918724531374972
51,1,30,0.0100588261662398
52,1,30,0.00921680581579624
53,1,30,0.00921649141923554
54,1,30,0.00823576650830012
55,1,30,0.00308188574073751
56,1,30,0.0112043665407353
57,1,30,0.00641481988559484
58,1,30,0.0139632787922327
59,1,30,0.00302897435273364
60,1,30,0.00647840056701608
61,1,30,0.00768196556400403
62,1,30,0.0101081092749966
63,1,30,0.0102451246592238
64,1,30,0.00319351445055914
65,1,30,0.00742083698909405
66,1,30,0.00650925300201359
67,1,30,0.00924106772091056
68,1,30,0.00864804466054658
69,1,30,0.00675326516109954
70,1,30,0.00821016029942995
71,1,30,0.0108317622450021
72,1,30,0.00616523232641269
73,1,30,0.00489106282266764
74,1,30,0.00588799563301797
75,1,30,0.00626320008078843
76,1,30,0.00200506890965804
77,1,30,0.00329767627074342
78,1,30,0.00416634277503233
79,1,30,0.00273002361661296
80,1,30,0.00251869925956943
81,1,30,0.00953875724053796
82,1,30,0.0098130546120623
83,1,30,0.00598897401465274
84,1,30,0.00402145197493455
85,1,30,0.00824036137278068
86,1,30,0.00770709391288269
87,1,30,0.00772732566171481
88,1,30,0.00941525696630144
89,1,30,0.0109209832283733
90,1,30,0.00685506308886427
91,1,30,0.00661853956881316
