Permutation,Subject,SegDur,Accuracy
90,1,30,0.025078062155183
91,1,30,0.0275657686885247
92,1,30,0.0306878439076523
93,1,30,0.02889837781558
94,1,30,0.0369042362938453
95,1,30,0.0256673150338153
96,1,30,0.0280200170285017
97,1,30,0.0294048134302529
98,1,30,0.0373844648933896
99,1,30,0.0357134925611235
100,1,30,0.0277139767253634
1,1,40,0.0352823246260858
2,1,40,0.0349276121168978
3,1,40,0.0347920766168352
4,1,40,0.0296005193401108
5,1,40,0.0371999031222636
6,1,40,0.0340544007579873
7,1,40,0.03012693647497
8,1,40,0.0274357879206105
9,1,40,0.0367607823761914
10,1,40,0.0283518754792651
11,1,40,0.0311120370033352
12,1,40,0.0299638025196519
13,1,40,0.0375003110019761
14,1,40,0.0300939904982144
15,1,40,0.0318412813589929
16,1,40,0.0324833215486244
17,1,40,0.0311986927455013
18,1,40,0.0221196903018904
19,1,40,0.0338561584564314
20,1,40,0.0333213008088432
21,1,40,0.0263006454480592
22,1,40,0.0286115909028826
23,1,40,0.0337604452404812
24,1,40,0.029446517489634
25,1,40,0.0280801282249026
26,1,40,0.0368124632847477
27,1,40,0.0363987052356904
28,1,40,0.0370402821770652
29,1,40,0.0315107475384347
30,1,40,0.0324625522987352
31,1,40,0.0351271520548053
32,1,40,0.039594248118691
33,1,40,0.0312690226772721
34,1,40,0.032039488219781
35,1,40,0.0317268167989176
36,1,40,0.0321377317275468
37,1,40,0.0400217277414745
38,1,40,0.0355722461449191
39,1,40,0.030866970527389
40,1,40,0.0286468481842582
41,1,40,0.0313896456291603
42,1,40,0.031391261305347
43,1,40,0.0345795668279107
44,1,40,0.0296947371673367
45,1,40,0.0339296675610831
46,1,40,0.0349773837031182
47,1,40,0.0366644952103102
48,1,40,0.0344382114419426
49,1,40,0.0352272077779064
50,1,40,0.0243148264090395
51,1,40,0.0311446908563822
52,1,40,0.0356621406608769
53,1,40,0.0316556074863748
54,1,40,0.0295830513471236
55,1,40,0.0343061917991743
56,1,40,0.0321531986454189
57,1,40,0.0351884990951041
58,1,40,0.0336660715923067
59,1,40,0.0240762921482153
60,1,40,0.0457891207481058
61,1,40,0.0337600080449034
62,1,40,0.0338736447825769
63,1,40,0.0303809105434606
64,1,40,0.0340388245296167
65,1,40,0.028748253069565
66,1,40,0.0292167191766168
67,1,40,0.0319588335062464
68,1,40,0.0325058053931997
69,1,40,0.0331687158353545
70,1,40,0.0358133178665795
71,1,40,0.0288625838700881
72,1,40,0.0265618021182957
73,1,40,0.0332053916007923
74,1,40,0.0228078923015871
75,1,40,0.0293067519859024
76,1,40,0.0298458468001837
77,1,40,0.0277259057636907
78,1,40,0.0278700105042643
79,1,40,0.0312154348518564
80,1,40,0.0362860605690825
81,1,40,0.0286172286742125
82,1,40,0.0285767096905253
83,1,40,0.0327341176115495
84,1,40,0.0367194791720167
85,1,40,0.037041922377236
86,1,40,0.035523363109817
87,1,40,0.0333490832459429
88,1,40,0.0350702770932651
89,1,40,0.0303726840309619
90,1,40,0.0300665344109613
91,1,40,0.0292283706551836
92,1,40,0.0251828782162784
93,1,40,0.0334096290193826
94,1,40,0.0293206095052162
95,1,40,0.0345635026742868
96,1,40,0.0283660979706944
97,1,40,0.0385589039179422
98,1,40,0.0369806641755551
99,1,40,0.0325767092072788
100,1,40,0.0368084006285395
1,1,60,0.0400873295435842
2,1,60,0.0292155710762209
3,1,60,0.0392608373264857
